1973	1988	1998	2011	Mean
-0.5917288193657778	0.7800229867104317	-0.4023607166483079	-0.6865130522690187	-0.2251449003931682
-0.2541248554568364	0.957068197771984	-0.3038313475714097	-0.5228583774013802	-0.030936595664410566
0.03715144056971957	0.9250204384729843	-0.17788321766135698	-0.4423271990803878	0.08549036557523977
0.26346492531565835	0.9273342075197224	0.1452739339528847	-0.1414273693013911	0.2986614243717186
0.22427513631115692	0.7912398148014177	0.5660998684406701	0.16859069977359287	0.43755137983170933
0.4245816527443003	0.6714477161079252	0.8921603526606052	0.36909253539425874	0.5893205642267724
0.6510491449901724	0.9581998290870049	1.1806058235695833	0.5123951014527425	0.8255624747748757
1.0081055609272296	1.1515035230023027	1.441093386634079	0.4634750984942527	1.016044392264466
0.8891621407854683	1.2248214054461914	1.6350776590078149	0.5702240049449556	1.0798213025461076
1.3358417887395675	1.215849326957063	1.8558557651771557	0.7287728136001378	1.284079923618481
1.5345925367872293	1.0464215080407204	1.9761133407127822	1.1770975148596259	1.4335562251000895
1.6088502699532026	0.9476367086028694	1.9259708937451936	1.2724748386827747	1.4387331777460102
1.2570473751087303	0.7591439755505806	1.843537591647353	1.141248383817133	1.2502443315309493
1.0735841644949058	0.4949312047784462	1.5882280147230698	0.8984237774144471	1.0137917903527172
0.5662140470926502	0.31812279871332655	1.0377308994752454	0.7955392409245047	0.6794017465514317
0.0763932581482712	0.08249892898537192	0.6723576404300811	0.48477375327112177	0.3290058952087115
-0.2588304448366131	-0.2980160324621456	0.6199973147122226	-0.08279609791199104	-0.004911315124631773
-0.6016119904749572	-0.8830839361825363	-0.511109075077429	-0.48065249257703957	-0.6191143735779905
-0.7279155974868654	-1.1608507149848315	-0.8294780251703491	-0.7589812226668844	-0.8693063900772326
-0.7500762314376561	-1.13345466855883	-0.9198902626774027	-0.9314679150798411	-0.9337222694384324
-1.0321445482861564	-1.1398149721688975	-0.7507462053459694	-1.1130120615973382	-1.0089294468495904
-1.1283171234996021	-0.8498585326052621	-0.9485401623520676	-1.203328229069786	-1.0325110118816794
-1.4606425153130154	-1.3377515963218027	-0.9771148416161011	-1.156407947696921	-1.23297922523696
-1.5845915527209253	-1.6135685758062221	-1.281333053061664	-1.2561050080527179	-1.4338995474103822
-1.4392103600343624	-1.5554560005981686	-1.217214977327382	-1.2145330147055453	-1.3566035881663645
-1.1460357989841021	-1.4475795968096121	-0.9170849996930971	-0.870151777174317	-1.095213043165282
-0.7404388072972605	-0.9591010361094817	-0.5898515893210023	-0.7303439495963935	-0.7549338455810345
-0.7223558475421573	-0.9104879809556659	-0.5409534245462443	-0.47735209595787803	-0.6627873372504863
-0.6776326851646568	-0.7781689878199552	-0.5546294298373756	-0.2926472992232886	-0.5757696005113191
-0.3437133980133004	-0.5659612454019615	-0.7450581223709366	-0.15795436969924148	-0.45317178387136003
-0.7270480913652091	-0.5344522961052812	-0.6038160293886234	-0.1696182627068797	-0.5087336698914984
-0.4035751623102785	-0.3481977522128236	-0.8764905122078592	-0.4671338480254732	-0.5238493186891087
-0.41811692127622346	-0.39538054113581383	-0.7090270963330814	-0.550362311644542	-0.5182217175974151
-0.6774515989909141	-0.33543144657117596	-0.7736035492530577	-0.7152512932383681	-0.625434472013379
-0.6073525569862013	-0.2871161501097436	-1.1894316850836848	-0.8710212604154881	-0.7387304131487795
-0.5739822844699329	-0.3082521868065197	-1.2098673721268747	-0.8097610210707917	-0.7254657161185297
-0.4279463506822276	-0.10594692611387543	-1.3275359995269291	-0.6870231940383735	-0.6371131175903515
-0.25418846029031844	0.001482877198568134	-1.0990890961049937	-0.5170380520915273	-0.4672081828220679
-0.5482837299509971	0.15838749367658764	-0.778068783808182	-0.3810571640071863	-0.3872555460224444
-0.5070481165285484	0.12765873146753762	-0.49375050495183065	-0.24476469986112534	-0.2794761474684917
-0.5275020919272503	0.19468655421230255	-0.4742711596048601	-0.06659222736802525	-0.2184197311719583
-0.8398889973209132	0.1765308005114269	-0.48282296539348857	0.14357985707043552	-0.2506503262831349
-0.7468069744508528	0.0367135563401325	-0.3511155312713355	0.3564958126855403	-0.17617828417412887
-0.82216744602621	0.2385386606399271	-0.2926393008761605	0.5323717372922215	-0.08597408724255545
-1.0795319690789291	0.2739188548811351	-0.2917632796602302	0.35690024596265457	-0.18511903697384238
-1.0509897325487525	0.13701487665605103	-0.5028109247356434	0.2025412231665564	-0.3035611393654471
-1.08160381059231	0.2770915924879883	-0.6030279225893004	0.20657117688668203	-0.300242240951735
-1.0451747544484964	0.09068866352921764	-0.6869321117370891	-0.07277475310944731	-0.42854823894145383
